Country,detail,Price,Size,Moy_prix_by_size
Ariana,Sokra,500.0,110.0,4.545454545454546
Ariana,Sokra,380.0,50.0,7.6
Ariana,Sokra,350.0,80.0,4.375
Ariana,Sokra,900.0,110.0,8.181818181818182
Ariana,Sokra,480.0,90.0,5.333333333333333
Ariana,Sokra,380.0,100.0,3.8
Ariana,Sokra,480.0,100.0,4.8
Ariana,Sokra,900.0,146.0,6.164383561643835
Ariana,Sokra,550.0,85.0,6.470588235294117
Ariana,Sokra,1300.0,150.0,8.666666666666666
Ariana,Sokra,1500.0,150.0,10.0
Ariana,Sokra,650.0,65.0,10.0
Ariana,Sokra,12000.0,10000.0,1.2
Ariana,Sokra,1500.0,70.0,21.428571428571427
Ariana,Sokra,520.0,100.0,5.2
Ariana,Sokra,580.0,130.0,4.461538461538462
Ariana,Sokra,950.0,105.0,9.047619047619047
Ariana,Sokra,650.0,90.0,7.222222222222222
Ariana,Sokra,300.0,70.0,4.285714285714286
Ariana,Sokra,850.0,110.0,7.727272727272727
Ariana,Sokra,400.0,50.0,8.0
Ariana,Sokra,570.0,145.0,3.931034482758621
Ariana,Sokra,2500.0,210.0,11.904761904761903
Ariana,Sokra,850.0,80.0,10.625
Ariana,Sokra,4000.0,600.0,6.666666666666668
Ariana,Sokra,14000.0,1200.0,11.666666666666664
Ariana,Sokra,530.0,150.0,3.533333333333333
Ariana,Sokra,2500.0,500.0,5.0
Ariana,Sokra,4000.0,423.0,9.456264775413713
Ariana,Sokra,1200.0,200.0,6.0
Ariana,Sokra,6500.0,700.0,9.285714285714286
Ariana,Sokra,700.0,600.0,1.1666666666666667
Ariana,Sokra,750.0,70.0,10.714285714285714
Ariana,Sokra,850.0,130.0,6.538461538461537
Ariana,Sokra,700.0,70.0,10.0
Ariana,Sokra,600.0,120.0,5.0
Ariana,Sokra,9000.0,1500.0,6.0
Ariana,Sokra,600.0,110.0,5.454545454545454
Ariana,Sokra,680.0,130.0,5.230769230769232
Ariana,Sokra,1700.0,165.0,10.303030303030305
Ariana,Sokra,1700.0,450.0,3.7777777777777777
Ariana,Sokra,340.0,75.0,4.533333333333333
Ariana,Sokra,8900.0,2700.0,3.2962962962962963
Ariana,Sokra,1200.0,110.0,10.909090909090908
