Country,detail,Price,Size,Moy_prix_by_size
Banlieue Nord,Gammarth,560000.0,116.0,4827.5862068965525
Banlieue Nord,Gammarth,1050000.0,245.0,4285.714285714285
Banlieue Nord,Gammarth,250000.0,100.0,2500.0
Banlieue Nord,Gammarth,495000.0,140.0,3535.714285714286
Banlieue Nord,Gammarth,1460000.0,205.0,7121.951219512195
Banlieue Nord,Gammarth,375000.0,65.0,5769.23076923077
Banlieue Nord,Gammarth,620000.0,185.0,3351.351351351351
Banlieue Nord,Gammarth,920000.0,168.0,5476.190476190476
Banlieue Nord,Gammarth,335.0,169.0,1.982248520710059
