,Unnamed: 0,Extraction_date,Reference,Category,Name,Address,Size,Size_prefix,Nbr_of_rooms,Nbr_of_baths,Price,Description,URL
352,684,2018-07-16T13:33:32,L-TN-00142220,Appartement,Maison Jabnoun 2,"Hammamet Sud, Hammamet, Nabeul",,m²,3.0,1.0,215000.0,"A ne pas rater, 3 studios indépendants à vendre à Hammamet Sud, 400m de surface dont 150m couvert, un grand jardin avec garage ayant une entrée indépendante, idéalement pour construire une villa... Ce bien est très bien placé, bon voisinage et coin résidentiel. Électricité et eau sont disponibles, Papier en règle. Prix 215.000 dt légèrement négociable.",https://house.jumia.com.tn/maison-jabnoun-2-142220-29.html?page=41&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
353,686,2018-07-16T13:33:27,L-TN-00114939,Appartement,Appartement S+2 À Riadh El Andalous,"Riadh el Andalous, Riadh el Andalous, Ariana",117,m²,2.0,1.0,210000.0,"Cet appartement est situé au deuxième étage d'une résidence R+2, gardée 24/24 à Riadh Landalous. Le hall d'entrée donne sur un salon assez spacieux ouvrant sur une grande terrasse. La cuisine est entièrement équipée par une plaque chauffante, hotte aspirante. Une salle d'eau invitée est à disposition. La partie nuit dispose deux chambres à coucher dont une nantie d'un dressing. L'ensemble partage une salle de bain. L?appartement est équipé par un chauffage central et une climatisation en split. Une place de parking est à disposition.",https://house.jumia.com.tn/appartement-s2-a-riadh-el-andalous-114939-29.html?page=41&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
354,688,2018-07-16T13:33:22,L-TN-00126904,Appartement,Appartement S+3 À Mornag,"Mornag, Mornag, Ben Arous - Tunis Sud",128,m²,3.0,2.0,155000.0,"Cet appartement au premier étage est situé dans une résidence gardée à Mornag.  Il est composé d'un spacieux salon avec balcon, une cuisine totalement équipée , une salle d'eau pour les invités.  La partie nuit loge trois chambres à coucher avec dressing qui se partagent une salle de bain commune,  chauffage central et une place de parking sont disponible.",https://house.jumia.com.tn/appartement-s3-a-mornag-126904-29.html?page=42&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
355,690,2018-07-16T13:33:16,L-TN-00152585,Appartement,Splendide Appartement À El Menzah 9,"Tunis, Tunis, Tunis et Banlieue Nord",,m²,1.0,1.0,395520.0,"Appartement 2 chambres en vente 2 eme étage à El Menzah 9 Surface couverte : 130 m2 Année de construction 2017 APPARTEMENT C22 Etage : 2 eme Chambres : 2 Pièces : 3 Salon salle à manger, cuisine, 2 chambres, 2 salles de bain, toilette WC Etage : 2 eme S+2 - Prix de vente HT et frais de vente : 384 000 TND Disponible à partir de : De suite Appartement neuf en vente à MENZAH 9 - Résidence LES VOSGES Les Vosges Situé sur une colline avec une vue imprenable sur le nord de Tunis, Les Vosges est une résidence de haut standing. Elle vient s'associer aux autres projets de notre société sur le même site. Cette résidence de 3 étages au style méditerranéen se constitue de 13 blocs résidentiels autour d'un lac artificiel entouré de verdure accessible par deux rues parallèles. La nature est notre thème, et nous vous invitons à la partager. Nous vous invitons à y habiter tout en gardant votre confort. Les Vosges est construite autour d'un parc de verdure au centre duquel se trouve un plan d'eau pour une superficie de plus de 3000m². Le quartier de votre appartement neuf situé à Menzah 9 Synonyme de luxe et de bien-être, le quartier d?El Menzah 9 réputé pour son calme et sa tranquillité se situe cependant à dix minutes de route des centres d?affaires de la ville. Au nord du centre ville sur les hauteurs de Tunisie, se situe l?un des arrondissements les plus prestigieux de la capitale : Les Quartiers d?El Menzah. Vous aurez finalement l?adresse qui répond à vos envies de confort et sérénité. Bénéficiant d?un emplacement privilégié, Les Vosges est établie en plein c?ur du centre ville. Elle vous impressionne avec son mode de vie a deux visages coté ville et coté nature. La résidence est articulée autour de son lac artificiel bordé de verdure et d?espaces verts. Un plan d?eau lumineux en pénombre circule en permanence dans un espace de 3500 m² au milieu de la Résidence qui est constituée de (13) treize Blocs d?appartements méditerranéens haut standing, élevés tantôt sur deux et tantôt sur trois niveaux pour chacun. Deux rues parallèles constituent les entrées principales à cette sublime demeure afin de vous accueillir et vous faire découvrir la vie d?une résidence luxueuse alliant la modernité et le confort La nature est notre thème, et nous vous invitons à la partager. Vous aimez la nature ? La nature est à votre seuil. Elle vous accueille en sortant de chez vous et vous guide au long d?un parcours-santé de 500 mètres autour du plan d?eau. Un cadre calme et paisible pour méditer, s?exercer ou simplement s?allonger pour un bain de soleil. Une aire de jeu pour enfant occupe un coin du parc pour regarder vos anges jouer en toute sécurité. Restez actif ! Au sein de notre résidence profitez de divers activités, de la remise en forme au activité aquatique avec la piscine couverte et réversible et la salle de sport bien équipée, une multitude d?activités s?offre à vous et votre famille à chacun son rythme d?exercice. Votre confort c?est notre métier! Les Vosges vous offre des prestations de qualité : isolation thermique et phonique efficaces et double vitrage performant plus la Climatisation et chauffage central. Le parking sous-terrain abritera votre voiture au pied de l?ascenseur qui vous mènera chez vous. Votre sécurité c?est notre responsabilité ! Ayez l?âme tranquille et confiante, vous êtes en sécurité grâce aux installations des cameras de surveillance extérieures et le système d?alarme implanté dans chaque appartement. L?accès à la résidence est contrôlé par vidéophone et 2 agents de sécurités sont toujours en garde. Pensons à notre planète ! Les Vosges s?inscrit dans la démarche éco responsable par une construction respectueuse de l?environnement en choisissant de préserver la nature. Associer confort et économie d?énergie c?est possible grâce à des panneaux photovoltaïques et des ressources d?eaux profondes recyclables. Encore un avantage financier et écologique pour vous investir. Les Vosges vous offre la nature tout en respectant sa fragilité.",https://house.jumia.com.tn/splendide-appartement-a-el-menzah-9-152585-29.html?page=42&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
356,693,2018-07-16T13:33:13,L-TN-00121469,Appartement,S+2 De 126 M² À Hammamet Sud,"Hammamet Sud, Hammamet, Nabeul",126,m²,2.0,1.0,252000.0,Cet appartement occupe le troisième et dernier étage d'une résidence avec ascenseur. Elle est en cours de finitions et dispose d'une architecture moderne faite avec des matériaux de bonne qualité. L'entrée de l'appartement donne sur un salon assez spacieux pour pouvoir y placer un canapé et une table à manger. La cuisine est aménagée et semi équipée. Elle possède un séchoir. La partie nuit abrite deux chambres à coucher qui se partagent une salle de bain et une salle d'eau. Le chauffage central et la climatisation sont installés dans toutes les pièces. La place de parking est disponible pour 12.000 DT. (les photos sont celles de l'appartement témoin),https://house.jumia.com.tn/s2-de-126-m-a-hammamet-sud-121469-29.html?page=42&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
359,696,2018-07-16T13:33:07,L-TN-00149158,Appartement,Appartement À Aiin Zaghouen,"Ain Zaghouan, AIN Zagouan, AIN Zaghouan, Tunis et Banlieue Nord",104,m²,3.0,1.0,178000.0,"Casa imed vous propose un appartement  à Ain Zaghouan. Appartement luxueux, entièrement rénové avec gout et modernité, exposé plein nord  aux 5 étages (avec double ascenseur) avec vue extraordinaire. Idéalement situé au c?ur de la ville, les transports, les commerces et les rues piétonnes sont aux pieds de la résidence. Il dispose d'un grand salon avec  agrémenté d'un généreux balcon, de 2 chambres +cuisine bien équipé   et salle  de bain spacieuse   Et encore avec un parking sous-sol  pour 1véhicules.  Superficie : 105m²  Prix :   Contactez (ikram ) Pour plus d?information n?hésitez pas à contactez votre conseillère en immobilier  ikram  Nous sommes à votre service (même samedi & dimanche ) Visite du bien disponible (fixer un RDV) Satisfaction garantie",https://house.jumia.com.tn/appartement-a-aiin-zaghouen-149158-29.html?page=42&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
360,699,2018-07-16T13:33:01,L-TN-00130659,Appartement,Appartement A Vendre,"sidi salem bizerte, Bizerte, Bizerte",150,m²,3.0,1.0,185000.0,APARTEMENT A VENDRE   apartement a vendre en 1er etage a 10 min loin de la plage ( Marina )  150 m² S+3+ cuisine + salle de bain + véranda + balcon  Endrois calme  prix negociable,https://house.jumia.com.tn/appartement-a-vendre-130659-29.html?page=42&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
361,702,2018-07-16T13:32:55,L-TN-00132033,Appartement,Appartement S+2 À Cité El Waha (Agba),"Cité El WAHA près Diar Ben Mahmoud EL Agba, Tunis, Tunis, Tunis et Banlieue Nord",90,m²,2.0,1.0,135000.0,"A vendre un appartement dans une nouvelle résidence calme et bien entretenue, à cité el Waha en face nouvelle zone industrielle el Agba . Il est composé d?un salon , 02 chambres cuisine et salle de bain. Il est bien orienté et proche de toutes le commodités. Il est à moins de 100 m du lycée , collège et école primaire. Aussi proche des moyens de transports publics et privés (TCV, TUS et autres). Un emplacement idéale, puisque la cité est liée directement par le nouveau mega projet « Jardin de Tunis » par la nouvelle autoroute X20.",https://house.jumia.com.tn/appartement-s2-a-cite-el-waha-agba-132033-29.html?page=42&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
362,703,2018-07-16T13:32:50,L-TN-00104846,Appartement,Appartement En Quatre Pieces,"Jardins d'el Menzah, Mnihla, Ariana",136,m²,4.0,1.0,258000.0,"A Vendre un appartement se situe au deuxième étage d'une résidence gardée et bien entretenue aux Jardins D'el Menzah. La pièce de vie revêtue en marbre thala donne accès à un balcon. La cuisine aménagée, équipée d'une plaque, d'un four et une hotte aspirante.  Cette dernière complétée par un séchoir exploitable. Une salle d'eau pour les invités complète la partie jour.  La partie nuit est composé de trois chambres à coucher nantie chacune d'un dressing. Elles se partagent une salle de bain.  Une place de parking est réservée au sous-sol.",https://house.jumia.com.tn/appartement-en-quatre-pieces-104846-29.html?page=42&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
363,706,2018-07-16T13:32:46,L-TN-00155919,Appartement,"Appartement Vanité , La Soukra","La Soukra, La Soukra, Ariana",111,m²,2.0,2.0,250000.0,"C?est à la Soukra et dans une résidence sécurisée que nous vous présentons l?appartement Vanité . C?est au niveau du rez-de-chaussée que vous découvrirez un intérieur lumineux et bien orienté . Vous y trouverez un salon qui donne accès à un jardin de 60m², deux chambres à coucher avec dressing , une cuisine équipée, une salle d?eau et une salle de bain. Construit en 2007 , cet appartement d?une superficie 111m² vous fait profiter du chauffage central , de deux climatiseurs et d?une place de parking . Une jolie trouvaille à prix raisonnable !",https://house.jumia.com.tn/appartement-vanite-la-soukra-155919-29.html?page=42&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
364,708,2018-07-16T13:32:40,L-TN-00131552,Appartement,A Vendre Appartement A Borj Louzir Citee Behi Ladgham,"ARIANA BORJ LOUZIR CITEE BEHI LADGHAM, Ariana, Ariana, Ariana",100,m²,3.0,1.0,150000.0,"A vendre un appartement en parfait état de S+3 sis au 3 éme étage dans une résidence gardée avec place de parking à citée Behi Ladgham ARIANA et à 15 minutes du terminus métro.  L'appartement se compose d'un cote jour muni d'un salon avec un balcon et d'une salle à manger séparés avec climatiseur, une cuisine avec placard et un grand séchoir et d'un cote nuit muni de 3 chambres à coucher dont une avec placard et un autre dans le couloir, une salle de bain avec wc et un chauffage  ( DELONGUI ) à gaz de ville.  Une vue dégagée, pas de vis à vis, avec une orientation idéale. Citée behi ladghem borj louzir ariana",https://house.jumia.com.tn/a-vendre-appartement-a-borj-louzir-citee-behi-ladgham-131552-29.html?page=42&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
365,710,2018-07-16T13:32:35,L-TN-00152598,Appartement,A Vendre S+3 Aux Jardins De Carthage,"les jardins de carthage, Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord",177,m²,3.0,3.0,430000.0,"A vendre S+3 Situé au 1er  étage d?une résidence R+4, parfaitement gardée aux jardins de Carthage.  Superficie: 177 m2  -L?entrée donne sur un hall qui abrite un dressing, un grand salon lumineux , revêtue en marbre, jouissant d?un accès à un petit balcon qui illumine la pièce de réception.  -La cuisine de 16 m, agencée et équipée d?une plaque chauffante, d?une hotte aspirante, d?un four encastré et d?un réfrigérateur. Elle  est complétée par un spacieux balcon.  ? Une salle d?eau pour invités     La partie nuit :  Composée de  ? Deux chambres équipées d?un dressing chacune.  -Une suite parents avec douche a l?italienne  Les 3 Chambres  se partagent aussi une salle de bain commune avec un bain tourbillon.  -1  place de parking est disponible au sous sol  .  Équipement : ? climatisation en split système . ? Chauffage central ? Dressing ? Ascenseur",https://house.jumia.com.tn/a-vendre-s3-aux-jardins-de-carthage-152598-29.html?page=42&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
366,713,2018-07-16T13:32:30,L-TN-00154715,Appartement,A Vendre Un Appartement S+2  Situé Au Rdc D?Une Résidence À Cité Les Palmerais,"Cité les Palmerais, Aouina, Aouina, Tunis et Banlieue Nord",100,m²,2.0,1.0,250000.0,"L?appartement s+2 est situé au RDC d?une résidence à Cité les Palmerais  D?une surface couvert de 100 m2 et un jardin et une grande terrasse de 100 m2 Composé d?un salon, deux chambres à coucher, une cuisine équipée d?une plaque et hotte , une salle de bain,   Place parking sous-sol",https://house.jumia.com.tn/a-vendre-un-appartement-s2-situe-au-rdc-dune-residence-a-cite-les-palmerais-154715-29.html?page=42&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
367,714,2018-07-16T13:32:26,L-TN-00120790,Appartement,Duplex À La Soukra 162M²,"la soukra, La Soukra, La Soukra, Ariana",162,m²,4.0,1.0,440000.0,"Ce duplex réparti sur deux niveaux est situé dans un quartier calme et résidentiel. L?entrée donne sur la pièce principale qui peut contenir un salon-salle à manger ouvrant sur une terrasse. La cuisine est entièrement équipée et aménagée avec plaque, hotte et four. Elle est prolongée par un séchoir fonctionnel. Une salle d'eau pour les invités et à disposition. L?étage couvre trois chambres à coucher avec dressing. Une salle de bain commune avec jacuzzi.",https://house.jumia.com.tn/duplex-a-la-soukra-162m-120790-24.html?page=42&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
368,715,2018-07-16T13:32:23,L-TN-00149803,Appartement,Vente Appartement S+3 À La Soukra,"La Soukra, La Soukra, Ariana",119,m²,3.0,1.0,300000.0,"A vendre un magnifique appartement s+3 de 119m2 à LA SOUKRA dans une résidence gardée et sécurisée. Il est situé au 1ér étage et se compose d'un salon lumineux avec balcon qui offre une superbe vue dégagée, cuisine équipée avec séchoir, une salle de bain et trois chambres à couchers.",https://house.jumia.com.tn/vente-appartement-s3-a-la-soukra-149803-29.html?page=42&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
369,716,2018-07-16T13:32:17,L-TN-00163833,Appartement,Appartement S+3 À L'Aouina,"Aouina, Aouina, Tunis et Banlieue Nord",135,m²,3.0,2.0,265000.0,"A vendre un appartement S+3 situé au 5 étage d'une résidence calme et gardée à l'aouina . Cet appartement est de 130 m² Habitable . La première partie est composée d'un hall d'entrée, d'un salon salle a manger lumineux grâce a porte fenêtre qui donne sur une terrasse , d'une salle d'eau pou les invités et d'une cuisine équipée et aménagée avec un séchoir. la partie nuit abrite trois chambres à coucher, chacune dispose d'un placard ,une salle de bain commune.",https://house.jumia.com.tn/appartement-s3-a-laouina-163833-29.html?page=42&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
370,717,2018-07-16T13:32:12,L-TN-00140980,Appartement,Appartement S+2 De 105 M² À Corniche,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Sousse Corniche, Sousse, Sousse",100,m²,2.0,100.0,250000.0,"Cet appartement (s+2) de 105 m² occupe le rez-de-chaussée d'une petite résidence, répartie sur deux niveaux gardé et sécurisée,récemment construite en 2017 . A l'entrée on découvre un salon revêtu du marbre blanc; Il est lumineux grâce à sa bonne orientation . Une cuisine agencée est équipée d'une plaque, une hotte aspirante et un four et complété par un séchoir. Le compartiment nuit loge deux chambres à coucher ; Elles se partagent une salle de bain avec baignoire. cet appartement profite d'un bon emplacement stratégique grâce à sa proximité de toute commodité et prés de la zone touristique NB :cet appartement avec une attestation de propriété individuel. -droit d'enregistrement 1% directe promoteur Standing et équipements : - architecture moderne  - porte intérieur et extérieur en bois noble  - revêtement en marbre salon et chambres . - menuiserie aluminium double vitrage .  - volets roulants électriques  - chaque pièce avec Split climatiseur  - chauffage central  - chasse d'eau encastrable et cuvette suspendue  Envie de savoir plus ? De visiter ? N?hésitez pas à nous contacter  Soyez le bienvenue à notre agence Immobilière NEW-WAY( agréée) Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB Votre Conseiller  Nos services : * Évaluation gratuite  * Visite gratuite * Connaissance détaillé du marché * Conseils juridique et financier * Accompagnement jusqu?a la signature du contrat CONSEIL & TRANSACTION",https://house.jumia.com.tn/appartement-s2-de-105-m-a-corniche-140980-29.html?page=43&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
371,719,2018-07-16T13:32:07,L-TN-00137517,Appartement,Appartement Meublé À Ain Zaghouan,"en face carrefour, Ain Zaghouan Nord, AIN Zaghouan, Tunis et Banlieue Nord",138,m²,2.0,2.0,380000.0,"Cet appartement est situé au quatrième-étage  dans une résidence sécurisée et proche de toutes commodités. L'entrée ouvre sur un salon,revêtu de marbre blanc jouya et éclairé grâce à ses ouvertures.cette dernier ouvert sur un terrasse de 10m2. La cuisine est aménagée par des espaces de rangement et équipée d'une hotte, d'une plaque et d'un four. Cette dernière est complétée par une terrasse de 8 m² exploitée comme séjour. Une salle d'eau avec baignoire pour les invités complète la partie jour. La partie nuit abrite dune chambres à coucher et suite parental avec sa propre dressing et salle de douche. Chauffage central et climatisation Split système sont disponibles. une place parking au sous-sol. et cellier de 6 m2 . jardin d'hiver .",https://house.jumia.com.tn/appartement-meuble-a-ain-zaghouan-137517-29.html?page=43&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
372,721,2018-07-16T13:32:03,L-TN-00115927,Appartement,Un Coquet Studio À Vendre À Folla,"Chott Meriem, Akouda, Sousse",42,m²,1.0,1.0,146000.0,"A vendre, Studio de très haut standing de 42 m², dans une résidence pieds dans l?eau a chott Meriem, soit: Un salon, kitchenette équipée, une salle de bain avec une cabine de douche et une terrasse vue piscine. Cet appartement est muni de la climatisation   La résidence est distinguée par ses 3 piscines, restaurant, centre thalasso, hammam, magasins. prix : 146000 dt",https://house.jumia.com.tn/un-coquet-studio-a-vendre-a-folla-115927-29.html?page=43&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
373,723,2018-07-16T13:31:57,L-TN-00151170,Appartement,Appartement 2 Chambres,"Akouda, Akouda, Sousse",,m²,1.0,1.0,260000.0,"Dans une résidence avec piscine, 5 minutes de la plage Appartement meublé, tout confort ascenseur, chauffage central, climatiseur résidence proche de toute commodité, transport restaurant, 5 minutes du port de khantaoui celui ci est composé d une cuisine ouverte sur la pièce de vie avec une petite terrasse fermé deux chambres a coucher, dont une avec un dressing et une avec une terrasse fermé une salle de bain baignoire celui ci est vendu tout meublé titre individuel ok",https://house.jumia.com.tn/appartement-2-chambres-151170-29.html?page=43&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
374,725,2018-07-16T13:31:50,L-TN-00115654,Appartement,"Appartement Agréable, Calme Et Bien Orienté À Kantaoui","maison des jardins, port kantaoui, El Kantaoui, Hammam Sousse, Sousse",50,m²,2.0,2.0,220000.0,"Bien orienté Est, le soleil le matin, appartement très agréable. Calme avec accès direct au parking sécurisé. Disposant  d'une chambre à coucher, un living avec deux couchages, une salle de bain avec toilettes, une salle d'eau avec toilettes, une cuisine équipé et une belle terrasse.",https://house.jumia.com.tn/appartement-agreable-calme-et-bien-oriente-a-kantaoui-115654-29.html?page=43&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
375,727,2018-07-16T13:31:45,L-TN-00156836,Appartement,"A Vendre Un Bel Appartement De 148,79 M²  Situé À Hergla Corniche","Hergla, Hergla, Sousse",148,m²,3.0,1.0,217000.0,"Découvrez un magnifique appartement S+3 qui bénéficie d?une vue sur mer ,il comprend un chauffage central et de la climatisation individuelle dans chaque pièce . L?appartement comprend trois chambres à coucher avec dressing  avec salle de bain commune et Salle d?eau  et une cuisine agencée et équipée.",https://house.jumia.com.tn/a-vendre-un-bel-appartement-de-14879-m-situe-a-hergla-corniche-156836-29.html?page=43&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
376,729,2018-07-16T13:31:40,L-TN-00161735,Appartement,Appartement (S+3) À Khzema Est Proche De Toutes Commodités,"Rue Hassen Ben Said 4051 khezema ouest sousse., Khezama, Khezama, Sousse",130,m²,3.0,1.0,215000.0,"Cet appartement (s+3) de 130m² est situé dans une résidence , sécurisée et proche de toutes commodités à khzema EST . L'entrée donne sur un salon spacieux qui permet de placer un salon et une salle à manger, bénéficie d'une sortie sur un balcon  La cuisine,équipée par une placard ,donne sur un séchoir  Un couloir ,nous mène à la partie nuit qui loge trois chambres à coucher , deux parmi ces chambres équipé par un placard . elles se partagent une salle de bain et une salle d'eau  Un abri de voitures est disponible pour les futures propriétaires . NB ;cet appartement avec une attestation de propriété individuel.  Standing et équipements : - menuiserie en bois  - chauffage central -placard Soyez le bienvenue à notre agence Immobilière NEW WAY(agréée) Nouvelle génération Rue Hassen Ben Said 4051 khezema ouest sousse. NEW WAY(agréée) Nouvelle génération  Nos services : * Évaluation gratuite  * Visite gratuite * Connaissance détaillé du marché * Conseils juridique et financier * Accompagnement jusqu?a la signature du contrat  CONSEIL & TRANSACTION  NEW WAY(agréée) Nouvelle génération",https://house.jumia.com.tn/appartement-s3-a-khzema-est-proche-de-toutes-commodites-161735-29.html?page=43&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
377,730,2018-07-16T13:31:38,L-TN-00139547,Appartement,Appartement À La Marsa,"Sidi Daoud, La Marsa, Tunis et Banlieue Nord",200,m²,4.0,3.0,460000.0,"On met à votre disposition un magnifique appartement de THS à la vente dans une résidence calme et bien entretenue à la marsa;  l?entrée donne  sur un salon salle à manger ouvrant sur une belle terrasse, une salle d?eau pour les invités, des dressings dans le hall et une cuisine totalement équipée avec séchoir;  le coté nuit se compose d?une suite parentale (douche à l?italienne, jacuzzi et dressing), de trois chambres à coucher et d?une salle de bain;  l?appartement est entièrement chauffé, dispose de climatisation centrale et est muni de place de parking.",https://house.jumia.com.tn/appartement-a-la-marsa-139547-29.html?page=43&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
378,732,2018-07-16T13:31:31,L-TN-00138636,Appartement,Studios S+1 De 50 M² A Cité Riadh,"Sousse Riadh, Sousse Riadh, Sousse Riadh, Sousse",50,m²,1.0,1.0,180.0,"L'agence BigImmoTunisia met en vente deux spacieux studios de 50 m² chacun au 1 ère étage , a Cité Riadh Sousse . Il est idéal pour un couple ou petite famille. Il est composé de : un salon, une cuisine, une salle de bain et 01 chambre à coucher.  Pour visiter et plus d'informations contacter notre agence BIG IMMO TUNISIA",https://house.jumia.com.tn/studios-s1-de-50-m-a-cite-riadh-138636-29.html?page=43&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
379,734,2018-07-16T13:31:27,L-TN-00124764,Appartement,Appartement À Cité Essalema Di 644,"La Marsa, La Marsa, Tunis et Banlieue Nord",,m²,2.0,1.0,170000.0,"A vendre à L'aouina cité essalema, un appartement au 3éme étage, composé de:   Salon salle à manger, 2 chambres à coucher, salle de bains, cuisine    Superficie: 92m²    Prix: 170.000DT",https://house.jumia.com.tn/appartement-a-cite-essalema-di-644-124764-29.html?page=43&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
380,735,2018-07-16T13:31:22,L-TN-00151186,Appartement,Sublime S+2 À Hammamet,"Hammamet, Hammamet, Tunis et Banlieue Nord",,m²,1.0,1.0,322380.0,"Sublime appartement s+2 d'une surface de 107.46 m2 à Hammamet Sud Accessibilité: Implanté en pleine zone touristique à proximité immédiate d?une infrastructure hôtelière de la ville La résidence est aisément desservie à partir des sorties nord et sud de l?autoroute de Tunis Sousse . Commodités: -Ascendeurs -Celliers au sous-sol -Gardiennage physique professionnel -Surveillance électronique (Domotique) -Climatisation chaud/Froid -Parabole collective installé -Wifi -Revêtement en marbre blanc importé 1er choix (Italie) aux salons / séjours -Revêtement Sol en parquet pour les chambres -Double vitrage/Isolant phonique et opacité de l?extérieur assurant intimité -Baies vitrées pour tout l?appartement -Fenêtre en aluminium noir de 1er choix résistant aux intempéries -Fermeture fenêtres en stores mécanisés -Staff généralisé -Dressing et placards installé et aménagé -Cuisine aménagé : revêtement sol en grès noir importé -Piscine fonctionnel (Moteurs installé) -Portes en bois massif, 1er Choix -Sanitaire moderne importé 1er Choix -Patios et extérieurs aménagés -Étanchéité terrasse et jardin suspendus Possibilités : place ce parking en sous-sol 15000 Dnt cellier 800 Dnt/m2",https://house.jumia.com.tn/sublime-s2-a-hammamet-151186-29.html?page=43&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
381,738,2018-07-16T13:31:16,L-TN-00156568,Appartement,S+2 De 132 M² Avec Jardin Au Jardin De Carhage,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord",1,m²,1.0,,420000.0,"Cet appartement se situe au rez de chaussé d'une résidence bien gardée sur trois niveaux . L'entrée ouvre sur la pièce de réception qui permet de placer un salon et une salle à manger, une cuisine équipée par un four plaque et hotte complété par un séchoir .Salle d'eaux pour invité. La partie nuit abrite deux chambres à coucher munies chacune d'un placard encastré, elles se partagent une salle de bain commune . Une place de parking au sous sol est disponible.",https://house.jumia.com.tn/s2-de-132-m-avec-jardin-au-jardin-de-carhage-156568-29.html?page=43&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
382,739,2018-07-16T13:31:13,L-TN-00155827,Appartement,"Appartement Berbère , Hammamet","Hammamet, Hammamet, Nabeul",117,m²,1.0,1.0,330000.0,"C?est en plein centre ville d?Hammamet , que nous vous avons sélectionné un joli appartement de 117m². Situé au 2ème étage , il vous fera profiter d?une vue sur la mer et le fort d?Hammamet. Il se compose d?une belle pièce à vivre accueillant un salon , une salle à manger et une cuisine ouverte. Une chambre à coucher , un séjour et une salle d?eau sont également présents. Vous bénéficierez également d?un toit terrasse accessible d?une superficie de 117m². Intéressante découverte ! A visiter !",https://house.jumia.com.tn/appartement-berbere-hammamet-155827-29.html?page=43&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
