Country,detail,Price,Size,Moy_prix_by_size
Ariana,Chotrana,725000.0,260.0,2788.4615384615386
Ariana,Chotrana,2500.0,228.0,10.964912280701757
Ariana,Chotrana,600000.0,310.0,1935.483870967742
Ariana,Chotrana,196610.0,110.0,1787.3636363636365
Ariana,Chotrana,550000.0,220.0,2500.0
Ariana,Chotrana,214550.0,123.0,1744.3089430894308
Ariana,Chotrana,367400.0,167.0,2200.0
Ariana,Chotrana,367400.0,167.0,2200.0
Ariana,Chotrana,211190.0,121.0,1745.3719008264466
Ariana,Chotrana,114240.0,68.0,1680.0
Ariana,Chotrana,258230.0,149.0,1733.0872483221476
Ariana,Chotrana,159000.0,70.0,2271.428571428572
Ariana,Chotrana,253190.0,146.0,1734.1780821917807
Ariana,Chotrana,196610.0,110.0,1787.3636363636365
Ariana,Chotrana,340000.0,167.0,2035.9281437125749
