Country,detail,Price,Size,Moy_prix_by_size
Ariana,Menzah,650.0,55.0,11.818181818181818
Ariana,Menzah,750.0,110.0,6.8181818181818175
Ariana,Menzah,600.0,100.0,6.0
Ariana,Menzah,900.0,140.0,6.428571428571429
Ariana,Menzah,1100.0,140.0,7.857142857142858
Ariana,Menzah,750.0,130.0,5.769230769230768
Ariana,Menzah,470.0,80.0,5.875
Ariana,Menzah,700.0,70.0,10.0
Ariana,Menzah,1500.0,140.0,10.714285714285714
Ariana,Menzah,600.0,45.0,13.333333333333336
Ariana,Menzah,600.0,180.0,3.333333333333333
Ariana,Menzah,2500.0,330.0,7.575757575757576
Ariana,Menzah,1100.0,72.0,15.277777777777779
Ariana,Menzah,400.0,40.0,10.0
Ariana,Menzah,260.0,90.0,2.888888888888889
Ariana,Menzah,550.0,70.0,7.857142857142858
Ariana,Menzah,1750.0,210.0,8.333333333333334
Ariana,Menzah,650.0,55.0,11.818181818181818
Ariana,Menzah,900.0,100.0,9.0
Ariana,Menzah,2000.0,400.0,5.0
Ariana,Menzah,900.0,120.0,7.5
Ariana,Menzah,1400.0,120.0,11.666666666666664
Ariana,Menzah,2000.0,140.0,14.285714285714285
Ariana,Menzah,60.0,61.0,0.9836065573770492
Ariana,Menzah,1260.0,200.0,6.3
Ariana,Menzah,1200.0,150.0,8.0
Ariana,Menzah,1100.0,140.0,7.857142857142858
Ariana,Menzah,750.0,71.0,10.56338028169014
Ariana,Menzah,200.0,12.0,16.666666666666668
Ariana,Menzah,1300.0,140.0,9.285714285714286
Ariana,Menzah,900.0,80.0,11.25
Ariana,Menzah,650.0,55.0,11.818181818181818
Ariana,Menzah,1400.0,120.0,11.666666666666664
Ariana,Menzah,900.0,90.0,10.0
Ariana,Menzah,850.0,150.0,5.666666666666668
Ariana,Menzah,950.0,80.0,11.875
Ariana,Menzah,850.0,120.0,7.083333333333332
Ariana,Menzah,2850.0,200.0,14.25
Ariana,Menzah,1200.0,130.0,9.23076923076923
Ariana,Menzah,5000.0,140.0,35.714285714285715
Ariana,Menzah,1400.0,130.0,10.769230769230768
Ariana,Menzah,1700.0,200.0,8.5
Ariana,Menzah,1400.0,100.0,14.0
Ariana,Menzah,450.0,80.0,5.625
Ariana,Menzah,1400.0,180.0,7.777777777777778
Ariana,Menzah,100.0,70.0,1.4285714285714286
Ariana,Menzah,1500.0,200.0,7.5
Ariana,Menzah,1400.0,170.0,8.235294117647058
Ariana,Menzah,250.0,200.0,1.25
Ariana,Menzah,1000.0,65.0,15.384615384615385
Ariana,Menzah,1500.0,130.0,11.538461538461537
Ariana,Menzah,1200.0,165.0,7.272727272727272
Ariana,Menzah,400.0,15.0,26.66666666666667
Ariana,Menzah,550.0,25.0,22.0
