Country,detail,Price,Size,Moy_prix_by_size
Ariana,Ennasr,1200.0,130.0,9.23076923076923
Ariana,Ennasr,100.0,120.0,0.8333333333333334
Ariana,Ennasr,2600.0,270.0,9.629629629629632
Ariana,Ennasr,1850.0,260.0,7.115384615384616
Ariana,Ennasr,900.0,120.0,7.5
Ariana,Ennasr,1300.0,150.0,8.666666666666666
Ariana,Ennasr,1300.0,180.0,7.222222222222222
Ariana,Ennasr,850.0,60.0,14.166666666666664
Ariana,Ennasr,1200.0,85.0,14.117647058823529
Ariana,Ennasr,1100.0,230.0,4.782608695652174
Ariana,Ennasr,1150.0,100.0,11.5
Ariana,Ennasr,6500.0,570.0,11.403508771929824
Ariana,Ennasr,100.0,130.0,0.7692307692307693
Ariana,Ennasr,120.0,200.0,0.6
Ariana,Ennasr,1600.0,102.0,15.68627450980392
Ariana,Ennasr,1100.0,160.0,6.875
Ariana,Ennasr,1000.0,120.0,8.333333333333334
Ariana,Ennasr,1000.0,95.0,10.526315789473683
Ariana,Ennasr,900.0,160.0,5.625
Ariana,Ennasr,1000.0,150.0,6.666666666666668
Ariana,Ennasr,900.0,80.0,11.25
Ariana,Ennasr,80.0,80.0,1.0
Ariana,Ennasr,80.0,80.0,1.0
Ariana,Ennasr,2500.0,150.0,16.666666666666668
Ariana,Ennasr,1000.0,80.0,12.5
Ariana,Ennasr,1100.0,190.0,5.789473684210527
Ariana,Ennasr,750.0,75.0,10.0
