Country,detail,Price,Size,Moy_prix_by_size
Sousse,Hergla,180000.0,144.0,1250.0
Sousse,Hergla,120000.0,75.0,1600.0
Sousse,Hergla,190000.0,144.0,1319.4444444444443
Sousse,Hergla,190000.0,144.0,1319.4444444444443
Sousse,Hergla,165000.0,110.0,1500.0
Sousse,Hergla,180000.0,144.0,1250.0
Sousse,Hergla,206000.0,139.0,1482.0143884892084
Sousse,Hergla,89000.0,60.0,1483.333333333333
Sousse,Hergla,152550.0,100.0,1525.5
Sousse,Hergla,280000.0,60.0,4666.666666666667
Sousse,Hergla,120000.0,75.0,1600.0
Sousse,Hergla,89000.0,60.0,1483.333333333333
Sousse,Hergla,1200000.0,820.0,1463.4146341463415
Sousse,Hergla,190000.0,144.0,1319.4444444444443
Sousse,Hergla,165000.0,109.0,1513.7614678899085
Sousse,Hergla,140.0,74.0,1.891891891891892
Sousse,Hergla,160000.0,107.0,1495.3271028037384
Sousse,Hergla,190000.0,144.0,1319.4444444444443
Sousse,Hergla,190000.0,144.0,1319.4444444444443
Sousse,Hergla,120000.0,75.0,1600.0
Sousse,Hergla,167000.0,110.0,1518.1818181818182
Sousse,Hergla,265000.0,125.0,2120.0
Sousse,Hergla,190000.0,144.0,1319.4444444444443
Sousse,Hergla,800000.0,420.0,1904.7619047619046
Sousse,Hergla,120000.0,75.0,1600.0
