Country,detail,Price,Size,Moy_prix_by_size
Banlieue Nord,Marse,700.0,120.0,5.833333333333332
Banlieue Nord,Marse,5000.0,250.0,20.0
Banlieue Nord,Marse,850.0,190.0,4.473684210526316
Banlieue Nord,Marse,750.0,100.0,7.5
Banlieue Nord,Marse,2000.0,250.0,8.0
Banlieue Nord,Marse,2400.0,63.0,38.095238095238095
Banlieue Nord,Marse,2500.0,450.0,5.5555555555555545
Banlieue Nord,Marse,1800.0,400.0,4.5
Banlieue Nord,Marse,3000.0,400.0,7.5
Banlieue Nord,Marse,3000.0,200.0,15.0
Banlieue Nord,Marse,2000.0,130.0,15.384615384615385
Banlieue Nord,Marse,3800.0,400.0,9.5
Banlieue Nord,Marse,700.0,120.0,5.833333333333332
Banlieue Nord,Marse,600.0,60.0,10.0
Banlieue Nord,Marse,850.0,70.0,12.142857142857142
Banlieue Nord,Marse,1200.0,212.0,5.660377358490566
Banlieue Nord,Marse,7300.0,450.0,16.22222222222222
Banlieue Nord,Marse,1500.0,150.0,10.0
Banlieue Nord,Marse,1200.0,100.0,12.0
Banlieue Nord,Marse,1000.0,100.0,10.0
Banlieue Nord,Marse,1200.0,70.0,17.142857142857142
Banlieue Nord,Marse,3000.0,190.0,15.789473684210524
Banlieue Nord,Marse,4400.0,310.0,14.193548387096774
Banlieue Nord,Marse,4500.0,234.0,19.23076923076923
Banlieue Nord,Marse,860.0,128.0,6.71875
Banlieue Nord,Marse,1200.0,100.0,12.0
Banlieue Nord,Marse,860.0,128.0,6.71875
Banlieue Nord,Marse,1700.0,150.0,11.333333333333336
Banlieue Nord,Marse,4800.0,500.0,9.6
Banlieue Nord,Marse,1000.0,80.0,12.5
Banlieue Nord,Marse,450.0,70.0,6.428571428571429
Banlieue Nord,Marse,1200.0,100.0,12.0
Banlieue Nord,Marse,1150.0,160.0,7.1875
Banlieue Nord,Marse,1200.0,100.0,12.0
Banlieue Nord,Marse,130.0,71.0,1.8309859154929575
Banlieue Nord,Marse,130.0,75.0,1.7333333333333334
Banlieue Nord,Marse,150.0,50.0,3.0
Banlieue Nord,Marse,160.0,130.0,1.2307692307692308
