Country,detail,Price,Size,Moy_prix_by_size
Banlieue Nord,Carthage,4000.0,250.0,16.0
Banlieue Nord,Carthage,2000.0,180.0,11.111111111111109
Banlieue Nord,Carthage,6000.0,900.0,6.666666666666668
Banlieue Nord,Carthage,950.0,80.0,11.875
Banlieue Nord,Carthage,2000.0,170.0,11.764705882352944
Banlieue Nord,Carthage,5000.0,1128.0,4.4326241134751765
Banlieue Nord,Carthage,1050.0,100.0,10.5
Banlieue Nord,Carthage,2600.0,150.0,17.333333333333332
Banlieue Nord,Carthage,800.0,52.0,15.384615384615385
Banlieue Nord,Carthage,120.0,80.0,1.5
Banlieue Nord,Carthage,120.0,69.0,1.7391304347826086
Banlieue Nord,Carthage,2300.0,180.0,12.777777777777779
Banlieue Nord,Carthage,1500.0,150.0,10.0
Banlieue Nord,Carthage,2000.0,150.0,13.333333333333336
Banlieue Nord,Carthage,1600.0,240.0,6.666666666666668
Banlieue Nord,Carthage,750.0,120.0,6.25
Banlieue Nord,Carthage,800.0,50.0,16.0
Banlieue Nord,Carthage,100.0,150.0,0.6666666666666666
Banlieue Nord,Carthage,780.0,120.0,6.5
Banlieue Nord,Carthage,1500.0,160.0,9.375
Banlieue Nord,Carthage,1350.0,150.0,9.0
Banlieue Nord,Carthage,900.0,100.0,9.0
Banlieue Nord,Carthage,800.0,70.0,11.428571428571427
Banlieue Nord,Carthage,1200.0,150.0,8.0
Banlieue Nord,Carthage,1450.0,140.0,10.357142857142858
Banlieue Nord,Carthage,500.0,40.0,12.5
Banlieue Nord,Carthage,2500.0,100.0,25.0
Banlieue Nord,Carthage,500.0,40.0,12.5
Banlieue Nord,Carthage,3000.0,300.0,10.0
Banlieue Nord,Carthage,3000.0,300.0,10.0
Banlieue Nord,Carthage,6000.0,180.0,33.333333333333336
Banlieue Nord,Carthage,1600.0,73.0,21.917808219178077
Banlieue Nord,Carthage,3700.0,500.0,7.4
Banlieue Nord,Carthage,800.0,100.0,8.0
Banlieue Nord,Carthage,8000.0,750.0,10.666666666666666
Banlieue Nord,Carthage,6000.0,1000.0,6.0
Banlieue Nord,Carthage,2600.0,130.0,20.0
Banlieue Nord,Carthage,950.0,75.0,12.666666666666664
Banlieue Nord,Carthage,1500.0,120.0,12.5
